iter	Passed	Remaining
5040	145845	143473
5041	145874	143444
5042	145903	143415
5043	145932	143386
5044	145958	143354
5045	145986	143324
5046	146014	143295
5047	146017	143240
5048	146046	143212
5049	146076	143183
5050	146105	143154
5051	146134	143125
5052	146163	143097
5053	146192	143068
5054	146222	143040
5055	146251	143011
5056	146280	142982
5057	146310	142954
5058	146339	142926
5059	146369	142898
5060	146398	142869
5061	146427	142840
5062	146455	142810
5063	146485	142782
5064	146515	142754
5065	146544	142726
5066	146574	142698
5067	146604	142670
5068	146634	142642
5069	146663	142613
5070	146694	142587
5071	146723	142558
5072	146752	142529
5073	146781	142499
5074	146784	142445
5075	146813	142417
5076	146842	142388
5077	146871	142359
5078	146900	142330
5079	146929	142301
5080	146958	142272
5081	146987	142244
5082	147015	142214
5083	147044	142185
5084	147073	142156
5085	147102	142128
5086	147131	142098
5087	147160	142069
5088	147189	142041
5089	147218	142012
5090	147248	141984
5091	147277	141955
5092	147304	141924
5093	147332	141894
5094	147361	141865
5095	147389	141836
5096	147418	141807
5097	147447	141778
5098	147476	141749
5099	147504	141719
5100	147533	141690
5101	147559	141659
5102	147588	141630
5103	147617	141601
5104	147646	141573
5105	147675	141544
5106	147704	141515
5107	147733	141486
5108	147763	141458
5109	147791	141428
5110	147820	141399
5111	147849	141370
5112	147877	141341
5113	147907	141312
5114	147936	141284
5115	147964	141254
5116	147993	141225
5117	148021	141196
5118	148051	141167
5119	148080	141139
5120	148109	141110
5121	148139	141082
5122	148168	141053
5123	148197	141024
5124	148225	140995
5125	148255	140966
5126	148285	140939
5127	148313	140909
5128	148342	140880
5129	148372	140852
5130	148401	140823
5131	148431	140795
5132	148460	140767
5133	148489	140738
5134	148519	140709
5135	148545	140679
5136	148575	140651
5137	148605	140623
5138	148635	140594
5139	148664	140566
5140	148693	140537
5141	148722	140508
5142	148751	140479
5143	148778	140448
5144	148808	140420
5145	148838	140392
5146	148867	140364
5147	148896	140335
5148	148925	140306
5149	148952	140275
5150	148981	140246
5151	149011	140218
5152	149040	140189
5153	149069	140161
5154	149098	140132
5155	149128	140104
5156	149157	140075
5157	149185	140046
5158	149215	140017
5159	149241	139986
5160	149271	139957
5161	149300	139929
5162	149329	139900
5163	149358	139871
5164	149386	139842
5165	149416	139814
5166	149445	139785
5167	149486	139767
5168	149515	139738
5169	149545	139710
5170	149573	139681
5171	149601	139651
5172	149631	139623
5173	149661	139595
5174	149689	139565
5175	149718	139537
5176	149748	139508
5177	149775	139478
5178	149804	139449
5179	149833	139420
5180	149863	139392
5181	149892	139363
5182	149921	139334
5183	149949	139305
5184	149979	139276
5185	150006	139245
5186	150035	139217
5187	150039	139165
5188	150069	139137
5189	150099	139109
5190	150126	139078
5191	150155	139049
5192	150184	139020
5193	150213	138992
5194	150242	138963
5195	150272	138935
5196	150300	138905
5197	150328	138875
5198	150357	138846
5199	150386	138818
5200	150414	138788
5201	150444	138760
5202	150474	138732
5203	150504	138704
5204	150533	138675
5205	150562	138647
5206	150592	138618
5207	150621	138590
5208	150648	138559
5209	150678	138531
5210	150707	138503
5211	150737	138474
5212	150765	138445
5213	150795	138416
5214	150824	138388
5215	150853	138359
5216	150882	138330
5217	150910	138301
5218	150938	138271
5219	150966	138240
5220	150995	138212
5221	151024	138183
5222	151052	138153
5223	151080	138124
5224	151109	138095
5225	151138	138066
5226	151167	138037
5227	151196	138009
5228	151224	137979
5229	151252	137948
5230	151281	137920
5231	151311	137892
5232	151340	137863
5233	151370	137835
5234	151398	137806
5235	151428	137778
5236	151458	137749
5237	151487	137720
5238	151516	137692
5239	151545	137663
5240	151574	137634
5241	151602	137605
5242	151631	137575
5243	151659	137546
5244	151688	137517
5245	151717	137488
5246	151746	137459
5247	151775	137430
5248	151804	137401
5249	151833	137373
5250	151860	137342
5251	151890	137314
5252	151919	137285
5253	151948	137256
5254	151977	137228
5255	152005	137197
5256	152032	137167
5257	152061	137139
5258	152091	137110
5259	152120	137082
5260	152148	137052
5261	152177	137023
5262	152206	136994
5263	152234	136965
5264	152262	136934
5265	152289	136904
5266	152316	136873
5267	152345	136844
5268	152372	136814
5269	152402	136785
5270	152431	136757
5271	152457	136726
5272	152487	136697
5273	152514	136667
5274	152543	136638
5275	152571	136609
5276	152600	136580
5277	152630	136551
5278	152659	136523
5279	152689	136494
5280	152717	136465
5281	152747	136437
5282	152776	136408
5283	152803	136378
5284	152833	136349
5285	152862	136320
5286	152891	136292
5287	152920	136263
5288	152949	136234
5289	152978	136205
5290	153007	136176
5291	153036	136148
5292	153066	136119
5293	153093	136089
5294	153120	136058
5295	153149	136030
5296	153176	135999
5297	153206	135971
5298	153235	135942
5299	153264	135914
5300	153295	135886
5301	153323	135857
5302	153350	135826
5303	153378	135796
5304	153407	135768
5305	153436	135739
5306	153464	135709
5307	153491	135679
5308	153521	135650
5309	153551	135622
5310	153580	135593
5311	153609	135565
5312	153638	135536
5313	153666	135506
5314	153694	135477
5315	153724	135448
5316	153752	135419
5317	153781	135389
5318	153809	135360
5319	153838	135331
5320	153867	135302
5321	153896	135274
5322	153925	135245
5323	153954	135216
5324	153981	135185
5325	154011	135157
5326	154040	135128
5327	154068	135099
5328	154097	135069
5329	154126	135041
5330	154155	135012
5331	154185	134984
5332	154215	134956
5333	154244	134927
5334	154273	134898
5335	154302	134869
5336	154331	134841
5337	154360	134812
5338	154387	134781
5339	154417	134753
5340	154445	134724
5341	154475	134696
5342	154504	134667
5343	154533	134638
5344	154562	134609
5345	154591	134580
5346	154620	134551
5347	154649	134523
5348	154678	134494
5349	154706	134464
5350	154734	134434
5351	154762	134404
5352	154790	134375
5353	154819	134346
5354	154847	134317
5355	154877	134288
5356	154907	134260
5357	154936	134232
5358	154965	134203
5359	154994	134174
5360	155023	134145
5361	155053	134117
5362	155081	134088
5363	155110	134059
5364	155138	134029
5365	155167	134000
5366	155196	133971
5367	155238	133953
5368	155268	133926
5369	155298	133898
5370	155328	133870
5371	155358	133841
5372	155387	133813
5373	155417	133784
5374	155446	133756
5375	155475	133727
5376	155504	133698
5377	155533	133669
5378	155562	133641
5379	155592	133612
5380	155622	133584
5381	155651	133556
5382	155681	133527
5383	155711	133499
5384	155738	133469
5385	155768	133441
5386	155797	133412
5387	155826	133383
5388	155854	133353
5389	155882	133324
5390	155909	133294
5391	155939	133265
5392	155966	133235
5393	155995	133206
5394	156024	133177
5395	156054	133149
5396	156083	133120
5397	156113	133092
5398	156140	133062
5399	156168	133032
5400	156197	133003
5401	156226	132975
5402	156256	132946
5403	156284	132917
5404	156313	132888
5405	156342	132859
5406	156371	132830
5407	156401	132802
5408	156431	132774
5409	156460	132745
5410	156489	132716
5411	156519	132688
5412	156548	132659
5413	156577	132631
5414	156607	132603
5415	156634	132572
5416	156664	132544
5417	156693	132516
5418	156723	132487
5419	156753	132459
5420	156783	132431
5421	156813	132403
5422	156842	132374
5423	156869	132344
5424	156899	132316
5425	156929	132287
5426	156959	132259
5427	156987	132230
5428	157016	132201
5429	157046	132173
5430	157077	132146
5431	157107	132118
5432	157137	132090
5433	157167	132062
5434	157197	132034
5435	157257	132031
5436	157290	132006
5437	157325	131982
5438	157357	131956
5439	157391	131930
5440	157421	131903
5441	157454	131877
5442	157485	131850
5443	157516	131822
5444	157547	131795
5445	157575	131766
5446	157603	131736
5447	157632	131707
5448	157662	131679
5449	157691	131650
5450	157721	131622
5451	157749	131593
5452	157779	131564
5453	157808	131536
5454	157836	131506
5455	157863	131475
5456	157890	131445
5457	157920	131417
5458	157947	131386
5459	157973	131355
5460	158001	131325
5461	158028	131295
5462	158058	131266
5463	158088	131238
5464	158117	131209
5465	158146	131181
5466	158176	131152
5467	158204	131123
5468	158234	131095
5469	158262	131065
5470	158291	131037
5471	158320	131007
5472	158349	130979
5473	158378	130950
5474	158405	130919
5475	158434	130890
5476	158462	130861
5477	158490	130831
5478	158518	130801
5479	158547	130772
5480	158576	130743
5481	158605	130715
5482	158635	130686
5483	158664	130658
5484	158693	130629
5485	158722	130600
5486	158750	130570
5487	158777	130540
5488	158806	130510
5489	158835	130482
5490	158864	130453
5491	158892	130424
5492	158921	130395
5493	158950	130366
5494	158980	130337
5495	159009	130308
5496	159037	130279
5497	159064	130248
5498	159093	130220
5499	159123	130191
5500	159152	130163
5501	159182	130134
5502	159211	130106
5503	159240	130077
5504	159270	130049
5505	159299	130019
5506	159328	129991
5507	159357	129962
5508	159386	129933
5509	159416	129905
5510	159445	129876
5511	159475	129848
5512	159502	129818
5513	159531	129789
5514	159560	129760
5515	159589	129731
5516	159618	129702
5517	159648	129674
5518	159677	129646
5519	159706	129616
5520	159735	129587
5521	159764	129559
5522	159793	129530
5523	159823	129501
5524	159851	129472
5525	159881	129444
5526	159910	129415
5527	159938	129386
5528	159968	129357
5529	159996	129327
5530	160026	129299
5531	160057	129272
5532	160086	129243
5533	160113	129213
5534	160142	129184
5535	160171	129155
5536	160200	129126
5537	160229	129097
5538	160259	129069
5539	160288	129041
5540	160317	129012
5541	160346	128982
5542	160373	128952
5543	160402	128924
5544	160432	128895
5545	160461	128867
5546	160490	128838
5547	160519	128809
5548	160546	128778
5549	160573	128748
5550	160602	128719
5551	160629	128688
5552	160657	128659
5553	160684	128628
5554	160714	128600
5555	160742	128570
5556	160771	128541
5557	160800	128513
5558	160829	128484
5559	160858	128455
5560	160887	128426
5561	160917	128398
5562	160945	128368
5563	160974	128339
5564	161004	128311
5565	161033	128283
5566	161062	128253
5567	161089	128223
5568	161118	128194
5569	161147	128165
5570	161176	128137
5571	161206	128108
5572	161235	128079
5573	161262	128049
5574	161292	128021
5575	161321	127992
5576	161350	127963
5577	161379	127934
5578	161408	127906
5579	161438	127877
5580	161467	127848
5581	161495	127819
5582	161524	127790
5583	161553	127761
5584	161581	127731
5585	161609	127701
5586	161637	127672
5587	161667	127644
5588	161696	127615
5589	161724	127586
5590	161752	127555
5591	161779	127526
5592	161809	127497
5593	161838	127468
5594	161867	127439
5595	161896	127410
5596	161925	127381
5597	161954	127353
5598	161984	127324
5599	162013	127296
5600	162044	127269
5601	162075	127241
5602	162106	127214
5603	162137	127187
5604	162168	127159
5605	162200	127133
5606	162231	127105
5607	162261	127078
5608	162291	127049
5609	162322	127022
5610	162353	126994
5611	162384	126967
5612	162415	126940
5613	162457	126921
5614	162487	126893
5615	162535	126879
5616	162567	126852
5617	162598	126825
5618	162627	126796
5619	162657	126768
5620	162688	126741
5621	162719	126714
5622	162749	126685
5623	162779	126657
5624	162808	126629
5625	162837	126600
5626	162867	126571
5627	162896	126542
5628	162924	126513
5629	162954	126485
5630	162984	126457
5631	163013	126427
5632	163044	126400
5633	163073	126372
5634	163102	126343
5635	163132	126314
5636	163160	126285
5637	163190	126256
5638	163219	126227
5639	163248	126199
5640	163277	126170
5641	163306	126141
5642	163335	126112
5643	163365	126084
5644	163393	126054
5645	163422	126025
5646	163451	125996
5647	163481	125968
5648	163510	125939
5649	163537	125909
5650	163566	125880
5651	163595	125851
5652	163625	125823
5653	163654	125794
5654	163684	125766
5655	163713	125737
5656	163742	125708
5657	163771	125680
5658	163799	125650
5659	163828	125620
5660	163856	125591
5661	163885	125562
5662	163915	125534
5663	163944	125505
5664	163973	125476
5665	164003	125448
5666	164031	125419
5667	164060	125390
5668	164089	125361
5669	164118	125332
5670	164146	125302
5671	164176	125274
5672	164205	125245
5673	164235	125216
5674	164265	125189
5675	164294	125159
5676	164323	125131
5677	164352	125102
5678	164380	125072
5679	164406	125041
5680	164435	125012
5681	164462	124982
5682	164492	124953
5683	164521	124924
5684	164549	124895
5685	164579	124867
5686	164608	124838
5687	164637	124809
5688	164666	124780
5689	164696	124752
5690	164726	124724
5691	164756	124695
5692	164784	124666
5693	164813	124637
5694	164841	124607
5695	164868	124577
5696	164898	124549
5697	164926	124519
5698	164954	124490
5699	164984	124461
5700	165014	124433
5701	165044	124405
5702	165073	124377
5703	165101	124347
5704	165131	124318
5705	165159	124289
5706	165187	124259
5707	165216	124230
5708	165246	124202
5709	165275	124173
5710	165304	124144
5711	165332	124115
5712	165361	124086
5713	165391	124057
5714	165420	124029
5715	165449	124000
5716	165478	123971
5717	165508	123942
5718	165537	123914
5719	165566	123885
5720	165595	123856
5721	165625	123828
5722	165654	123799
5723	165683	123770
5724	165712	123741
5725	165741	123712
5726	165770	123684
5727	165798	123653
5728	165827	123625
5729	165855	123595
5730	165884	123566
5731	165913	123538
5732	165943	123509
5733	165971	123480
5734	166001	123451
5735	166030	123423
5736	166059	123394
5737	166089	123365
5738	166118	123336
5739	166147	123307
5740	166176	123279
5741	166206	123250
5742	166234	123221
5743	166263	123192
5744	166292	123163
5745	166321	123134
5746	166350	123105
5747	166379	123076
5748	166407	123046
5749	166436	123018
5750	166465	122989
5751	166495	122960
5752	166522	122930
5753	166552	122902
5754	166581	122873
5755	166610	122844
5756	166639	122815
5757	166667	122786
5758	166696	122757
5759	166726	122728
5760	166755	122700
5761	166784	122671
5762	166813	122642
5763	166842	122613
5764	166872	122585
5765	166901	122556
5766	166930	122527
5767	166959	122499
5768	166962	122450
5769	166990	122421
5770	167020	122392
5771	167051	122365
5772	167080	122336
5773	167110	122308
5774	167139	122279
5775	167168	122250
5776	167197	122222
5777	167227	122193
5778	167254	122163
5779	167284	122134
5780	167312	122105
5781	167342	122077
5782	167372	122048
5783	167399	122019
5784	167426	121988
5785	167454	121958
5786	167484	121930
5787	167513	121901
5788	167541	121871
5789	167576	121847
5790	167606	121819
5791	167636	121790
5792	167663	121760
5793	167690	121730
5794	167720	121702
5795	167750	121673
5796	167779	121644
5797	167808	121616
5798	167835	121586
5799	167866	121558
5800	167896	121530
5801	167925	121501
5802	167953	121471
5803	167981	121441
5804	168010	121412
5805	168039	121384
5806	168069	121355
5807	168096	121326
5808	168124	121296
5809	168153	121266
5810	168182	121238
5811	168210	121208
5812	168239	121179
5813	168266	121149
5814	168296	121121
5815	168327	121093
5816	168356	121065
5817	168385	121036
5818	168414	121007
5819	168441	120976
5820	168469	120947
5821	168498	120918
5822	168527	120889
5823	168556	120860
5824	168584	120830
5825	168613	120801
5826	168642	120772
5827	168671	120744
5828	168701	120715
5829	168730	120687
5830	168758	120657
5831	168786	120627
5832	168856	120628
5833	168915	120620
5834	168952	120597
5835	168996	120579
5836	169037	120558
5837	169071	120533
5838	169120	120519
5839	169163	120499
5840	169201	120477
5841	169235	120452
5842	169271	120428
5843	169307	120403
5844	169340	120378
5845	169371	120350
5846	169403	120323
5847	169432	120294
5848	169463	120267
5849	169494	120239
5850	169523	120210
5851	169552	120181
5852	169582	120153
5853	169611	120124
5854	169640	120095
5855	169671	120068
5856	169699	120038
5857	169730	120011
5858	169760	119982
5859	169790	119954
5860	169818	119925
5861	169848	119896
5862	169876	119867
5863	169907	119839
5864	169937	119810
5865	169967	119783
5866	169997	119754
5867	170025	119725
5868	170056	119697
5869	170083	119667
5870	170111	119637
5871	170140	119608
5872	170169	119579
5873	170199	119550
5874	170229	119522
5875	170259	119494
5876	170290	119467
5877	170319	119438
5878	170349	119409
5879	170378	119380
5880	170407	119351
5881	170436	119323
5882	170466	119294
5883	170494	119265
5884	170520	119234
5885	170549	119205
5886	170579	119176
5887	170609	119148
5888	170636	119117
5889	170665	119088
5890	170694	119059
5891	170723	119031
5892	170751	119001
5893	170781	118973
5894	170811	118944
5895	170840	118915
5896	170868	118886
5897	170909	118865
5898	170938	118837
5899	170966	118807
5900	170997	118779
5901	171025	118750
5902	171053	118720
5903	171081	118690
5904	171109	118661
5905	171138	118632
5906	171167	118602
5907	171196	118574
5908	171226	118546
5909	171259	118519
5910	171288	118490
5911	171319	118463
5912	171347	118433
5913	171376	118404
5914	171405	118375
5915	171434	118346
5916	171463	118317
5917	171493	118289
5918	171522	118260
5919	171551	118231
5920	171586	118206
5921	171615	118177
5922	171643	118147
5923	171672	118119
5924	171701	118090
5925	171731	118061
5926	171760	118032
5927	171790	118004
5928	171818	117974
5929	171848	117946
5930	171880	117919
5931	171909	117890
5932	171936	117860
5933	171965	117831
5934	171994	117802
5935	172024	117773
5936	172054	117745
5937	172083	117716
5938	172113	117688
5939	172142	117659
5940	172171	117630
5941	172203	117604
5942	172232	117574
5943	172262	117546
5944	172290	117516
5945	172318	117487
5946	172346	117457
5947	172375	117428
5948	172401	117397
5949	172432	117370
5950	172464	117343
5951	172505	117322
5952	172549	117303
5953	172586	117279
5954	172616	117251
5955	172646	117223
5956	172676	117195
5957	172706	117166
5958	172736	117138
5959	172765	117109
5960	172795	117081
5961	172826	117053
5962	172857	117025
5963	172886	116996
5964	172916	116968
5965	172946	116940
5966	172977	116912
5967	173007	116884
5968	173035	116854
5969	173066	116827
5970	173096	116798
5971	173125	116769
5972	173154	116740
5973	173183	116711
5974	173213	116683
5975	173242	116654
5976	173271	116625
5977	173300	116596
5978	173329	116567
5979	173358	116538
5980	173388	116510
5981	173418	116481
5982	173450	116454
5983	173480	116427
5984	173509	116398
5985	173540	116370
5986	173575	116345
5987	173606	116317
5988	173638	116290
5989	173669	116263
5990	173702	116236
5991	173733	116209
5992	173764	116181
5993	173792	116151
5994	173822	116122
5995	173851	116094
5996	173880	116064
5997	173911	116037
5998	173940	116008
5999	173968	115979
6000	173997	115950
6001	174027	115921
6002	174057	115893
6003	174086	115864
6004	174115	115835
6005	174142	115804
6006	174171	115775
6007	174201	115747
6008	174233	115720
6009	174260	115690
6010	174289	115661
6011	174318	115632
6012	174346	115602
6013	174375	115573
6014	174402	115543
6015	174430	115513
6016	174459	115484
6017	174488	115455
6018	174517	115427
6019	174547	115398
6020	174576	115369
6021	174603	115339
6022	174630	115309
6023	174660	115280
6024	174689	115251
6025	174716	115221
6026	174746	115192
6027	174775	115164
6028	174804	115135
6029	174832	115105
6030	174864	115078
6031	174891	115048
6032	174921	115019
6033	174949	114990
6034	174979	114961
6035	175009	114933
6036	175038	114904
6037	175068	114876
6038	175097	114847
6039	175127	114818
6040	175155	114788
6041	175181	114758
6042	175211	114729
6043	175241	114701
6044	175269	114671
6045	175297	114642
6046	175326	114613
6047	175353	114582
6048	175382	114554
6049	175411	114524
6050	175441	114496
6051	175472	114468
6052	175502	114440
6053	175529	114410
6054	175562	114384
6055	175594	114356
6056	175624	114328
6057	175653	114299
6058	175681	114269
6059	175710	114240
6060	175739	114212
6061	175769	114183
6062	175798	114154
6063	175828	114125
6064	175857	114097
6065	175884	114067
6066	175915	114038
6067	175943	114009
6068	175984	113988
6069	176013	113959
6070	176043	113931
6071	176072	113902
6072	176099	113871
6073	176129	113843
6074	176157	113813
6075	176184	113783
6076	176212	113753
6077	176241	113725
6078	176268	113694
6079	176297	113665
6080	176324	113634
6081	176353	113606
6082	176382	113577
6083	176411	113548
6084	176439	113518
6085	176468	113489
6086	176498	113461
6087	176528	113432
6088	176557	113404
6089	176587	113375
6090	176616	113346
6091	176644	113316
6092	176673	113287
6093	176702	113259
6094	176732	113230
6095	176762	113202
6096	176791	113173
6097	176820	113144
6098	176849	113115
6099	176880	113087
6100	176909	113058
6101	176937	113029
6102	176966	112999
6103	176996	112971
6104	177026	112943
6105	177055	112914
6106	177082	112883
6107	177111	112855
6108	177141	112826
6109	177168	112796
6110	177198	112768
6111	177227	112738
6112	177256	112710
6113	177285	112680
6114	177314	112651
6115	177342	112622
6116	177371	112593
6117	177400	112564
6118	177430	112535
6119	177460	112507
6120	177492	112480
6121	177523	112452
6122	177553	112424
6123	177581	112394
6124	177610	112365
6125	177640	112337
6126	177666	112306
6127	177696	112278
6128	177726	112249
6129	177755	112220
6130	177784	112191
6131	177813	112162
6132	177843	112134
6133	177872	112105
6134	177898	112074
6135	177928	112046
6136	177955	112015
6137	177984	111986
6138	178012	111957
6139	178039	111927
6140	178067	111897
6141	178096	111868
6142	178123	111838
6143	178155	111810
6144	178183	111781
6145	178210	111751
6146	178239	111722
6147	178269	111693
6148	178298	111664
6149	178326	111635
6150	178356	111606
6151	178385	111577
6152	178414	111548
6153	178443	111520
6154	178474	111491
6155	178503	111463
6156	178532	111434
6157	178562	111405
6158	178591	111376
6159	178620	111347
6160	178650	111319
6161	178679	111290
6162	178707	111261
6163	178737	111232
6164	178765	111203
6165	178796	111175
6166	178826	111146
6167	178855	111118
6168	178882	111087
6169	178910	111057
6170	178940	111029
6171	178970	111000
6172	178996	110970
6173	179026	110941
6174	179055	110912
6175	179084	110883
6176	179117	110857
6177	179145	110827
6178	179174	110798
6179	179203	110769
6180	179233	110741
6181	179260	110711
6182	179289	110681
6183	179318	110653
6184	179348	110624
6185	179377	110595
6186	179406	110566
6187	179434	110536
6188	179463	110508
6189	179490	110478
6190	179519	110449
6191	179549	110420
6192	179578	110391
6193	179607	110362
6194	179636	110333
6195	179664	110304
6196	179692	110274
6197	179723	110246
6198	179753	110218
6199	179782	110189
6200	179811	110160
6201	179841	110131
6202	179871	110103
6203	179900	110074
6204	179928	110044
6205	179959	110017
6206	179989	109988
6207	180018	109959
6208	180046	109930
6209	180075	109900
6210	180103	109871
6211	180133	109842
6212	180162	109814
6213	180191	109785
6214	180218	109755
6215	180248	109726
6216	180276	109696
6217	180304	109667
6218	180333	109638
6219	180362	109609
6220	180392	109580
6221	180421	109551
6222	180449	109522
6223	180477	109492
6224	180505	109463
6225	180534	109433
6226	180563	109405
6227	180593	109376
6228	180620	109346
6229	180650	109318
6230	180678	109288
6231	180707	109259
6232	180737	109231
6233	180766	109202
6234	180795	109173
6235	180823	109143
6236	180853	109115
6237	180880	109084
6238	180907	109054
6239	180935	109025
6240	180963	108995
6241	180993	108967
6242	181024	108939
6243	181052	108910
6244	181082	108881
6245	181108	108850
6246	181138	108822
6247	181169	108794
6248	181198	108765
6249	181227	108736
6250	181257	108707
6251	181286	108678
6252	181315	108650
6253	181344	108621
6254	181374	108592
6255	181401	108562
6256	181430	108533
6257	181460	108505
6258	181501	108483
6259	181529	108454
6260	181560	108425
6261	181588	108396
6262	181617	108367
6263	181647	108338
6264	181676	108309
6265	181704	108280
6266	181733	108251
6267	181762	108222
6268	181790	108192
6269	181819	108163
6270	181848	108134
6271	181878	108106
6272	181907	108077
6273	181935	108047
6274	181964	108018
6275	181992	107989
6276	182021	107960
6277	182049	107930
6278	182078	107901
6279	182107	107872
6280	182136	107843
6281	182165	107814
6282	182194	107785
6283	182223	107756
6284	182251	107727
6285	182282	107699
6286	182311	107670
6287	182341	107641
6288	182370	107612
6289	182399	107583
6290	182428	107554
6291	182457	107526
6292	182486	107497
6293	182515	107468
6294	182544	107438
6295	182574	107410
6296	182604	107381
6297	182632	107352
6298	182661	107323
6299	182690	107294
6300	182717	107264
6301	182744	107234
6302	182774	107205
6303	182803	107176
6304	182832	107147
6305	182862	107119
6306	182892	107090
6307	182921	107061
6308	182950	107033
6309	182979	107003
6310	183008	106974
6311	183037	106945
6312	183066	106917
6313	183096	106888
6314	183125	106859
6315	183155	106830
6316	183184	106802
6317	183214	106773
6318	183243	106744
6319	183272	106715
6320	183300	106686
6321	183329	106657
6322	183358	106628
6323	183388	106599
6324	183418	106570
6325	183447	106542
6326	183474	106512
6327	183503	106483
6328	183534	106455
6329	183565	106427
6330	183593	106397
6331	183623	106369
6332	183654	106341
6333	183683	106312
6334	183712	106283
6335	183742	106254
6336	183771	106226
6337	183799	106196
6338	183826	106166
6339	183856	106138
6340	183885	106109
6341	183916	106080
6342	183943	106050
6343	183972	106021
6344	184001	105993
6345	184031	105964
6346	184059	105934
6347	184088	105905
6348	184117	105876
6349	184145	105847
6350	184176	105819
6351	184204	105789
6352	184232	105760
6353	184261	105731
6354	184289	105701
6355	184319	105673
6356	184348	105644
6357	184377	105615
6358	184405	105585
6359	184434	105556
6360	184464	105528
6361	184492	105499
6362	184521	105470
6363	184549	105440
6364	184579	105411
6365	184608	105382
6366	184637	105353
6367	184666	105324
6368	184695	105295
6369	184725	105267
6370	184754	105238
6371	184781	105208
6372	184809	105178
6373	184839	105150
6374	184866	105120
6375	184897	105092
6376	184926	105063
6377	184954	105033
6378	184983	105004
6379	185012	104975
6380	185041	104946
6381	185070	104917
6382	185099	104888
6383	185129	104860
6384	185158	104831
6385	185185	104801
6386	185215	104772
6387	185243	104743
6388	185271	104713
6389	185300	104684
6390	185330	104655
6391	185359	104627
6392	185387	104597
6393	185416	104568
6394	185447	104540
6395	185474	104510
6396	185503	104481
6397	185532	104452
6398	185559	104422
6399	185588	104393
6400	185618	104364
6401	185647	104336
6402	185676	104307
6403	185705	104277
6404	185734	104248
6405	185763	104219
6406	185791	104190
6407	185820	104161
6408	185849	104132
6409	185878	104103
6410	185907	104074
6411	185937	104045
6412	185964	104015
6413	185992	103986
6414	186021	103957
6415	186051	103928
6416	186080	103900
6417	186110	103871
6418	186137	103841
6419	186166	103812
6420	186195	103783
6421	186224	103754
6422	186254	103725
6423	186282	103696
6424	186311	103667
6425	186340	103638
6426	186368	103609
6427	186397	103580
6428	186424	103550
6429	186454	103521
6430	186483	103492
6431	186513	103463
6432	186542	103434
6433	186571	103405
6434	186600	103377
6435	186630	103348
6436	186659	103319
6437	186687	103289
6438	186717	103261
6439	186745	103232
6440	186774	103203
6441	186804	103174
6442	186833	103145
6443	186862	103116
6444	186894	103089
6445	186924	103060
6446	186954	103032
6447	186982	103002
6448	187012	102974
6449	187041	102945
6450	187071	102916
6451	187101	102888
6452	187131	102859
6453	187161	102831
6454	187189	102802
6455	187218	102773
6456	187247	102744
6457	187277	102715
6458	187305	102686
6459	187334	102656
6460	187363	102628
6461	187391	102598
6462	187420	102569
6463	187449	102540
6464	187477	102511
6465	187507	102482
6466	187538	102454
6467	187567	102425
6468	187595	102395
6469	187624	102367
6470	187653	102338
6471	187681	102308
6472	187710	102279
6473	187737	102249
6474	187766	102220
6475	187805	102196
6476	187836	102168
6477	187865	102139
6478	187894	102110
6479	187922	102081
6480	187951	102052
6481	187980	102023
6482	188009	101994
6483	188037	101964
6484	188065	101935
6485	188094	101906
6486	188122	101876
6487	188152	101848
6488	188182	101820
6489	188212	101791
6490	188241	101762
6491	188269	101732
6492	188298	101703
6493	188328	101675
6494	188357	101646
6495	188385	101616
6496	188415	101588
6497	188444	101559
6498	188472	101530
6499	188500	101500
6500	188530	101471
6501	188558	101442
6502	188586	101412
6503	188615	101383
6504	188643	101354
6505	188671	101324
6506	188700	101295
6507	188730	101267
6508	188760	101238
6509	188789	101209
6510	188817	101180
6511	188848	101152
6512	188877	101123
6513	188906	101094
6514	188934	101064
6515	188963	101035
6516	188991	101006
6517	189020	100977
6518	189050	100948
6519	189079	100919
6520	189106	100889
6521	189135	100860
6522	189165	100831
6523	189194	100803
6524	189224	100774
6525	189254	100746
6526	189283	100717
6527	189313	100688
6528	189341	100659
6529	189371	100630
6530	189400	100601
6531	189429	100572
6532	189459	100544
6533	189491	100516
6534	189520	100488
6535	189550	100459
6536	189578	100430
6537	189607	100400
6538	189635	100371
6539	189664	100342
6540	189694	100313
6541	189722	100284
6542	189751	100255
6543	189779	100225
6544	189809	100197
6545	189838	100168
6546	189866	100138
6547	189895	100109
6548	189924	100080
6549	189955	100052
6550	189982	100022
6551	190011	99993
6552	190040	99964
6553	190069	99936
6554	190097	99906
6555	190129	99878
6556	190158	99850
6557	190187	99821
6558	190217	99792
6559	190246	99763
6560	190276	99734
6561	190304	99705
6562	190332	99675
6563	190361	99646
6564	190389	99617
6565	190417	99587
6566	190447	99559
6567	190474	99529
6568	190504	99500
6569	190533	99471
6570	190561	99442
6571	190591	99413
6572	190620	99385
6573	190649	99355
6574	190679	99327
6575	190708	99298
6576	190737	99269
6577	190766	99240
6578	190795	99211
6579	190823	99182
6580	190853	99153
6581	190883	99124
6582	190920	99100
6583	190949	99071
6584	190979	99042
6585	191008	99013
6586	191037	98984
6587	191064	98954
6588	191093	98925
6589	191120	98895
6590	191149	98866
6591	191176	98836
6592	191205	98807
6593	191236	98779
