iter	Logloss
2927	0.5025107197
2928	0.5024863391
2929	0.5024638013
2930	0.5024383555
2931	0.5024138736
2932	0.5023768952
2933	0.5023400745
2934	0.5023045802
2935	0.5022687888
2936	0.5022417691
2937	0.5022104316
2938	0.5021942159
2939	0.5021571136
2940	0.5021238228
2941	0.5020880293
2942	0.5020556909
2943	0.5020153981
2944	0.5019873748
2945	0.5019495833
2946	0.5019241568
2947	0.5018855314
2948	0.5018555334
2949	0.5018305681
2950	0.5017960534
2951	0.5017582004
2952	0.5017196047
2953	0.5016978332
2954	0.5016687654
2955	0.5016306979
2956	0.5015945792
2957	0.5015672819
2958	0.5015300557
2959	0.5014931387
2960	0.5014594707
2961	0.5014335983
2962	0.5014000244
2963	0.501372539
2964	0.501336319
2965	0.5012958295
2966	0.5012678926
2967	0.501246515
2968	0.5012300001
2969	0.5012084734
2970	0.5011792532
2971	0.5011617443
2972	0.5011221719
2973	0.5010866725
2974	0.5010527588
2975	0.501035561
2976	0.5009974876
2977	0.5009594108
2978	0.500920017
2979	0.5008819583
2980	0.5008537317
2981	0.5008288766
2982	0.5007916903
2983	0.5007664803
2984	0.5007370269
2985	0.5007123895
2986	0.5006797158
2987	0.5006403894
2988	0.5006052226
2989	0.5005804357
2990	0.5005493828
2991	0.5005121921
2992	0.5004756062
2993	0.5004586793
2994	0.5004182609
2995	0.5003857729
2996	0.5003566496
2997	0.5003196833
2998	0.5002853298
2999	0.5002644194
3000	0.5002364618
3001	0.500207158
3002	0.5001720086
3003	0.5001444753
3004	0.5001114327
3005	0.5000740433
3006	0.5000410141
3007	0.5000008812
3008	0.4999649742
3009	0.499926404
3010	0.4998885882
3011	0.4998689427
3012	0.4998454193
3013	0.4998134627
3014	0.4997743623
3015	0.4997375889
3016	0.4997014566
3017	0.4996741153
3018	0.4996321493
3019	0.4995991585
3020	0.4995766784
3021	0.4995455084
3022	0.4995086474
3023	0.4994933315
3024	0.4994524731
3025	0.4994316085
3026	0.4994027446
3027	0.4993680534
3028	0.4993286066
3029	0.499291405
3030	0.4992528633
3031	0.4992252628
3032	0.4991879398
3033	0.4991502067
3034	0.4991181832
3035	0.4990904971
3036	0.4990563178
3037	0.4990216526
3038	0.498984199
3039	0.4989474079
3040	0.498922843
3041	0.498889423
3042	0.4988612456
3043	0.4988267755
3044	0.4987867454
3045	0.4987501147
3046	0.4987325093
3047	0.4986946752
3048	0.4986759015
3049	0.4986466694
3050	0.4986169664
3051	0.4985915139
3052	0.498554599
3053	0.4985289927
3054	0.4984940337
3055	0.4984741343
3056	0.4984367692
3057	0.498406485
3058	0.4983818116
3059	0.4983547355
3060	0.4983276114
3061	0.4982892262
3062	0.4982595358
3063	0.4982398475
3064	0.4982244687
3065	0.49819722
3066	0.498177723
3067	0.4981597628
3068	0.498120727
3069	0.4980984839
3070	0.4980692448
3071	0.4980319987
3072	0.4979941628
3073	0.4979578952
3074	0.4979202424
3075	0.4978954607
3076	0.4978740631
3077	0.4978474607
3078	0.4978194716
3079	0.4978011298
3080	0.4977749327
3081	0.4977490018
3082	0.497712437
3083	0.4976746887
3084	0.4976469767
3085	0.4976108444
3086	0.4975815748
3087	0.4975443697
3088	0.4975200821
3089	0.4974804857
3090	0.4974520094
3091	0.4974145991
3092	0.4973958294
3093	0.4973602729
3094	0.497334917
3095	0.4973001797
3096	0.4972760812
3097	0.4972397678
3098	0.4972027707
3099	0.4971667104
3100	0.4971289714
3101	0.4971027799
3102	0.4970660248
3103	0.4970284248
3104	0.4969968272
3105	0.4969675679
3106	0.4969452569
3107	0.4969108343
3108	0.4968843872
3109	0.4968485629
3110	0.4968156156
3111	0.4967809261
3112	0.4967442971
3113	0.4967104641
3114	0.4966878368
3115	0.4966538223
3116	0.4966281032
3117	0.4965954552
3118	0.4965696022
3119	0.4965408299
3120	0.4965175725
3121	0.4964844929
3122	0.4964595287
3123	0.4964356059
3124	0.4964110347
3125	0.4963737102
3126	0.4963367839
3127	0.4963085137
3128	0.4962848338
3129	0.4962465291
3130	0.4962117771
3131	0.4961730974
3132	0.4961473752
3133	0.4961180138
3134	0.496081455
3135	0.4960662195
3136	0.4960288119
3137	0.4959932066
3138	0.4959702317
3139	0.4959352612
3140	0.4959095449
3141	0.4958746579
3142	0.4958372302
3143	0.495805162
3144	0.4957723457
3145	0.4957367799
3146	0.4957109591
3147	0.4956884818
3148	0.4956551583
3149	0.4956191976
3150	0.4955935543
3151	0.495557535
3152	0.4955330691
3153	0.4955088731
3154	0.4954861458
3155	0.4954531125
3156	0.4954249982
3157	0.4953898228
3158	0.4953685359
3159	0.4953294143
3160	0.495304922
3161	0.4952694732
3162	0.4952442257
3163	0.4952242627
3164	0.495187905
3165	0.4951622232
3166	0.4951310195
3167	0.4950907464
3168	0.4950665948
3169	0.4950356011
3170	0.4949995314
3171	0.4949742486
3172	0.4949523343
3173	0.494915633
3174	0.4948776335
3175	0.4948498468
3176	0.4948255244
3177	0.4947858667
3178	0.4947623655
3179	0.4947318782
3180	0.4946971343
3181	0.4946694926
3182	0.49464583
3183	0.4946261304
3184	0.4946047095
3185	0.4945656565
3186	0.4945286923
3187	0.4944908445
3188	0.4944639156
3189	0.4944372155
3190	0.4944051951
3191	0.494367727
3192	0.4943382773
3193	0.4943121434
3194	0.4942776715
3195	0.4942520483
3196	0.4942201267
3197	0.4941857918
3198	0.4941543746
3199	0.4941177792
3200	0.4940838043
3201	0.494049405
3202	0.4940214839
3203	0.4939854679
3204	0.4939571573
3205	0.493929125
3206	0.4939026801
3207	0.4938746079
3208	0.4938374582
3209	0.4938023507
3210	0.4937819029
3211	0.4937611563
3212	0.493732636
3213	0.4937049977
3214	0.4936821205
3215	0.4936676746
3216	0.4936420798
3217	0.4936196661
3218	0.4935928339
3219	0.4935566092
3220	0.4935209219
3221	0.4934864763
3222	0.4934540301
3223	0.4934281217
3224	0.4934020314
3225	0.4933768571
3226	0.4933435393
3227	0.4933240521
3228	0.4933009384
3229	0.4932752053
3230	0.4932377482
3231	0.4932014666
3232	0.4931780674
3233	0.4931514319
3234	0.4931147467
3235	0.4930778621
3236	0.4930590894
3237	0.4930243802
3238	0.4930005658
3239	0.4929658723
3240	0.4929369464
3241	0.4929023222
3242	0.4928671771
3243	0.4928287084
3244	0.4928057735
3245	0.4927711743
3246	0.4927364732
3247	0.4927099377
3248	0.4926926503
3249	0.4926568988
3250	0.4926207264
3251	0.492589252
3252	0.4925610947
3253	0.4925349913
3254	0.4925081509
3255	0.4924716073
3256	0.4924432329
3257	0.4924070092
3258	0.4923704577
3259	0.4923347669
3260	0.4923038022
3261	0.4922663746
3262	0.4922448403
3263	0.4922099275
3264	0.4921895834
3265	0.4921683437
3266	0.4921296247
3267	0.4920968948
3268	0.4920711788
3269	0.492037104
3270	0.4920134743
3271	0.4919784111
3272	0.4919463453
3273	0.4919214984
3274	0.4918872752
3275	0.4918601968
3276	0.491837214
3277	0.4918142788
3278	0.4917887591
3279	0.4917528987
3280	0.4917182878
3281	0.4916856526
3282	0.4916563963
3283	0.4916353986
3284	0.491598336
3285	0.4915637955
3286	0.4915448299
3287	0.491506597
3288	0.4914753513
3289	0.4914489005
3290	0.4914266184
3291	0.4914129458
3292	0.4913813635
3293	0.4913551935
3294	0.4913194062
3295	0.4912880528
3296	0.4912626386
3297	0.4912461254
3298	0.4912160522
3299	0.4911783159
3300	0.4911577267
3301	0.4911212665
3302	0.4910868563
3303	0.491068232
3304	0.4910326754
3305	0.4909963801
3306	0.4909743932
3307	0.4909382443
3308	0.4909034625
3309	0.4908766758
3310	0.4908430973
3311	0.4908251697
3312	0.4907987047
3313	0.4907627227
3314	0.4907391016
3315	0.4907033195
3316	0.4906772624
3317	0.4906475325
3318	0.4906248584
3319	0.490588264
3320	0.4905528478
3321	0.490517992
3322	0.4904922239
3323	0.4904684903
3324	0.4904462203
3325	0.4904234384
3326	0.4903859845
3327	0.4903650398
3328	0.4903388781
3329	0.4903163747
3330	0.4903027319
3331	0.490273493
3332	0.490242235
3333	0.4902240144
3334	0.490189918
3335	0.4901633707
3336	0.4901390871
3337	0.4901047426
3338	0.4900771672
3339	0.4900596075
3340	0.4900340988
3341	0.4900031221
3342	0.4899685423
3343	0.4899306057
3344	0.4899038338
3345	0.4898861795
3346	0.4898666248
3347	0.4898289078
3348	0.4897950852
3349	0.4897730349
3350	0.4897486539
3351	0.4897166438
3352	0.4896814319
3353	0.4896453763
3354	0.4896364723
3355	0.48961172
3356	0.4895870259
3357	0.4895651703
3358	0.4895309138
3359	0.4895018914
3360	0.4894745213
3361	0.4894409908
3362	0.489425568
3363	0.4893910388
3364	0.4893546018
3365	0.4893200264
3366	0.4893000385
3367	0.4892677663
3368	0.4892393714
3369	0.4892136326
3370	0.4891785031
3371	0.4891414517
3372	0.4891031847
3373	0.4890751411
3374	0.4890600344
3375	0.4890316003
3376	0.4890054103
3377	0.4889687377
3378	0.4889334735
3379	0.4889011986
3380	0.4888796482
3381	0.4888433574
3382	0.4888094936
3383	0.4887783899
3384	0.4887426501
3385	0.4887236755
3386	0.4886884284
3387	0.4886633357
3388	0.4886303913
3389	0.488594008
3390	0.4885598702
3391	0.4885252425
3392	0.4885130417
3393	0.4884783195
3394	0.4884510868
3395	0.4884282457
3396	0.4884036077
3397	0.4883702192
3398	0.488333917
3399	0.4882964093
3400	0.4882574191
3401	0.488230703
3402	0.4882023533
3403	0.4881680147
3404	0.4881415795
3405	0.4881154838
3406	0.4880880257
3407	0.4880553406
3408	0.4880193393
3409	0.4879929552
3410	0.4879672156
3411	0.4879418213
3412	0.487922214
3413	0.487892488
3414	0.487858475
3415	0.4878258514
3416	0.4877973115
3417	0.4877630012
3418	0.4877364186
3419	0.4877013794
3420	0.4876753321
3421	0.4876379656
3422	0.4876089523
3423	0.4875802115
3424	0.4875544045
3425	0.4875209029
3426	0.4874852745
3427	0.487452951
3428	0.4874206852
3429	0.4873936998
3430	0.48736093
3431	0.4873265618
3432	0.4872915008
3433	0.4872608469
3434	0.4872347675
3435	0.4871974956
3436	0.4871718432
3437	0.4871361632
3438	0.4870995018
3439	0.4870793703
3440	0.4870433682
3441	0.4870082957
3442	0.4869818059
3443	0.4869486585
3444	0.4869124724
3445	0.4868834585
3446	0.4868466445
3447	0.4868199397
3448	0.4867828859
3449	0.4867490789
3450	0.4867286021
3451	0.4867073247
3452	0.4866829329
3453	0.4866453181
3454	0.4866095717
3455	0.4865770696
3456	0.4865411735
3457	0.4865086162
3458	0.4864855506
3459	0.4864632448
3460	0.4864304446
3461	0.4863984906
3462	0.4863783228
3463	0.4863600142
3464	0.4863247241
3465	0.486289901
3466	0.4862569314
3467	0.4862448851
3468	0.4862190537
3469	0.4861928305
3470	0.4861662972
3471	0.4861350356
3472	0.4861154869
3473	0.4860902164
3474	0.4860535479
3475	0.4860346667
3476	0.4860005885
3477	0.4859772509
3478	0.4859437949
3479	0.4859221425
3480	0.4858894122
3481	0.4858536945
3482	0.4858194713
3483	0.4857888638
3484	0.4857669647
3485	0.4857323742
3486	0.4856985762
3487	0.4856728053
3488	0.4856567493
3489	0.485625305
3490	0.4855890035
3491	0.4855547835
3492	0.4855181607
3493	0.4854973366
3494	0.4854783513
3495	0.4854526914
3496	0.4854201969
3497	0.4853911413
3498	0.485363063
3499	0.4853467079
3500	0.4853119944
3501	0.485280222
3502	0.4852519496
3503	0.4852209056
3504	0.4851964893
3505	0.4851630305
3506	0.4851271068
3507	0.4850923949
3508	0.4850643412
3509	0.4850374229
3510	0.4850062071
3511	0.4849738493
3512	0.4849484565
3513	0.4849150759
3514	0.4848945353
3515	0.4848588976
3516	0.4848263649
3517	0.4847907915
3518	0.4847569003
3519	0.4847437028
3520	0.4847072146
3521	0.4846823511
3522	0.4846644017
3523	0.4846291678
3524	0.4846021461
3525	0.4845689654
3526	0.4845428956
3527	0.4845108299
3528	0.4844841025
3529	0.4844575109
3530	0.4844230833
3531	0.4844100522
3532	0.4843761664
3533	0.4843401685
3534	0.4843040142
3535	0.4843033504
3536	0.4842770697
3537	0.4842412101
3538	0.4842150925
3539	0.4841892978
3540	0.4841574263
3541	0.4841229213
3542	0.4840878554
3543	0.4840527752
3544	0.4840156024
3545	0.4839844911
3546	0.4839493246
3547	0.4839136978
3548	0.4838788504
3549	0.4838431155
3550	0.4838074104
3551	0.4837732805
3552	0.4837420571
3553	0.4837083395
3554	0.4836746217
3555	0.4836500339
3556	0.4836267188
3557	0.4835915621
3558	0.483559036
3559	0.4835280966
3560	0.4835063257
3561	0.4834710617
3562	0.4834468844
3563	0.4834166364
3564	0.4833822834
3565	0.4833457951
3566	0.4833200731
3567	0.4832989876
3568	0.4832749193
3569	0.4832415109
3570	0.4832042373
3571	0.4831817122
3572	0.4831510019
3573	0.4831214354
3574	0.4830886552
3575	0.4830522399
3576	0.4830174714
3577	0.4829901613
3578	0.4829629097
3579	0.4829444155
3580	0.4829249887
3581	0.48289322
3582	0.482880455
3583	0.4828464764
3584	0.4828193289
3585	0.4827954852
3586	0.4827615998
3587	0.4827258833
3588	0.4827092805
3589	0.4826765719
3590	0.4826548719
3591	0.4826294175
3592	0.4825939427
3593	0.4825609719
3594	0.4825266925
3595	0.4825003141
3596	0.4824796251
3597	0.4824536335
3598	0.4824215374
3599	0.4823881888
3600	0.4823528207
3601	0.4823377795
3602	0.4823009064
3603	0.4822854266
3604	0.4822509328
3605	0.4822269922
3606	0.4821913319
3607	0.4821654362
3608	0.4821334459
3609	0.4820982834
3610	0.4820625929
3611	0.4820293086
3612	0.4820090952
3613	0.4819852622
3614	0.4819639751
3615	0.4819294983
3616	0.4819092626
3617	0.4818738645
3618	0.4818389396
3619	0.4818181827
3620	0.481795889
3621	0.481779016
3622	0.4817455969
3623	0.4817295654
3624	0.4816954389
3625	0.4816684237
3626	0.4816464803
3627	0.4816083485
3628	0.4815839594
3629	0.4815630829
3630	0.4815300974
3631	0.4814934509
3632	0.4814611916
3633	0.4814263852
3634	0.4814012513
3635	0.481368706
3636	0.4813391733
3637	0.4813101339
3638	0.4812755934
3639	0.481244204
3640	0.4812101529
3641	0.4811763385
3642	0.4811425722
3643	0.4811182879
3644	0.4810833276
3645	0.4810707485
3646	0.4810384605
3647	0.4810045685
3648	0.4809701164
3649	0.4809359182
3650	0.4809087291
3651	0.4808775494
3652	0.4808463005
3653	0.4808148704
3654	0.4807901906
3655	0.4807560939
3656	0.4807239585
3657	0.4806985626
3658	0.4806631932
3659	0.4806431706
3660	0.4806088202
3661	0.4805755641
3662	0.4805564241
3663	0.4805296992
3664	0.480495912
3665	0.4804611662
3666	0.4804263379
3667	0.4803978159
3668	0.4803776844
3669	0.4803440701
3670	0.4803198318
3671	0.480296794
3672	0.480279408
3673	0.4802584952
3674	0.4802323666
3675	0.4802019718
3676	0.4801839573
3677	0.4801575522
3678	0.4801345074
3679	0.4801147017
3680	0.480088666
3681	0.4800720487
3682	0.4800394865
3683	0.480006716
3684	0.4799726247
3685	0.4799437348
3686	0.4799127888
3687	0.4798940126
3688	0.479869456
3689	0.4798430763
3690	0.479824014
3691	0.4798119904
3692	0.4797765418
3693	0.4797628253
3694	0.4797459594
3695	0.4797125224
3696	0.4796914231
3697	0.4796576659
3698	0.4796328642
3699	0.4796128036
3700	0.4795839838
3701	0.479550009
3702	0.4795134734
3703	0.479479076
3704	0.4794462563
3705	0.4794245112
3706	0.4794058447
3707	0.4793671895
3708	0.4793497618
3709	0.4793196624
3710	0.4792871724
3711	0.4792616997
3712	0.4792263879
3713	0.479204999
3714	0.479173883
3715	0.4791559075
3716	0.4791235026
3717	0.4790907758
3718	0.4790553452
3719	0.4790316602
3720	0.4789977139
3721	0.4789633646
3722	0.4789362204
3723	0.4789143404
3724	0.4788819805
3725	0.4788499976
3726	0.4788145112
3727	0.4787970014
3728	0.4787653869
3729	0.4787412979
3730	0.4787101086
3731	0.4786746541
3732	0.4786419322
3733	0.4786166073
3734	0.4785903339
3735	0.4785583499
3736	0.4785252338
3737	0.4784897571
3738	0.4784561669
3739	0.4784213782
3740	0.4783975276
3741	0.4783651738
3742	0.4783398955
3743	0.4783245687
3744	0.4783059539
3745	0.4782726132
3746	0.4782466786
3747	0.4782150677
3748	0.4781803938
3749	0.4781577371
3750	0.4781351043
3751	0.4781095274
3752	0.4781092625
3753	0.4780752862
3754	0.4780443416
3755	0.4780097721
3756	0.4779851722
3757	0.4779632448
3758	0.4779370929
3759	0.4779038105
3760	0.4778678367
3761	0.4778370409
3762	0.4778163186
3763	0.4777921365
3764	0.4777740398
3765	0.4777431414
3766	0.4777091009
3767	0.4776752669
3768	0.4776523632
3769	0.4776178266
3770	0.4775864429
3771	0.4775598101
3772	0.4775249175
3773	0.4775002842
3774	0.4774645712
3775	0.4774303529
3776	0.4773965666
3777	0.4773630215
3778	0.4773420352
3779	0.4773146706
3780	0.4772837985
3781	0.4772506142
3782	0.477218597
3783	0.477195495
3784	0.4771668322
3785	0.4771324012
3786	0.4770994872
3787	0.477076337
3788	0.4770543454
3789	0.4770209445
3790	0.4769867614
3791	0.4769518612
3792	0.476918517
3793	0.4768955332
3794	0.4768703449
3795	0.4768467416
3796	0.4768229179
3797	0.4768004241
3798	0.4767667375
3799	0.4767454891
3800	0.4767096018
3801	0.4766750158
3802	0.4766408504
3803	0.4766118876
3804	0.4765902256
3805	0.4765587917
3806	0.4765387259
3807	0.4765149163
3808	0.4764813568
3809	0.4764561856
3810	0.4764228295
3811	0.47639082
3812	0.4763572477
3813	0.4763406026
3814	0.476307254
3815	0.4762870871
3816	0.4762637236
3817	0.47622917
3818	0.4761976304
3819	0.4761746556
3820	0.4761381245
3821	0.4761185198
3822	0.4760933464
3823	0.4760632381
3824	0.4760310382
3825	0.4759981998
3826	0.475975237
3827	0.475952995
3828	0.4759247023
3829	0.4758913152
3830	0.4758674508
3831	0.4758328894
3832	0.4758009903
3833	0.4757702384
3834	0.4757451581
3835	0.4757194258
3836	0.4756859044
3837	0.4756521455
3838	0.4756302147
3839	0.4756100896
3840	0.4755758022
3841	0.4755451141
3842	0.4755100598
3843	0.4754807668
3844	0.4754471201
3845	0.4754147478
3846	0.4753909832
3847	0.4753675786
3848	0.4753345886
3849	0.4753089485
3850	0.4752768697
3851	0.4752475154
3852	0.4752182396
3853	0.4751934176
3854	0.4751695012
3855	0.4751348381
3856	0.4751021279
3857	0.4750709894
3858	0.47504627
3859	0.4750200782
3860	0.4750004227
3861	0.4749691468
3862	0.4749336536
3863	0.4749044148
3864	0.4748712674
3865	0.4748622096
3866	0.4748289344
3867	0.4747933768
3868	0.4747591355
3869	0.4747449917
3870	0.4747445637
3871	0.4747105294
3872	0.4746912007
3873	0.474666098
3874	0.4746340376
3875	0.4746014779
3876	0.4745721138
3877	0.4745493693
3878	0.4745251797
3879	0.4745060852
3880	0.4744790318
3881	0.4744576792
3882	0.4744301146
3883	0.4744062996
3884	0.474394504
3885	0.4743623157
3886	0.4743451423
3887	0.4743195554
3888	0.4742847703
3889	0.4742625656
3890	0.47423685
3891	0.4742042015
3892	0.4741731597
3893	0.4741390349
3894	0.4741050093
3895	0.4740747843
3896	0.4740431124
3897	0.4740085081
3898	0.4739854042
3899	0.473950978
3900	0.4739235211
3901	0.4739007726
3902	0.4738803257
3903	0.473861387
3904	0.4738275187
3905	0.4737930017
3906	0.4737577877
3907	0.4737246481
3908	0.4736929059
3909	0.4736592067
3910	0.4736262839
3911	0.4735924977
3912	0.473560001
3913	0.4735417488
3914	0.4735085083
3915	0.4734782776
3916	0.4734567617
3917	0.4734301486
3918	0.4734157346
3919	0.4733805498
3920	0.4733493251
3921	0.4733167086
3922	0.473283263
3923	0.4732535865
3924	0.4732209073
3925	0.4731867725
3926	0.4731534652
3927	0.4731189162
3928	0.4730938904
3929	0.4730598407
3930	0.4730296543
3931	0.4729976934
3932	0.4729790171
3933	0.4729573633
3934	0.4729233778
3935	0.472891572
3936	0.4728575688
3937	0.4728230441
3938	0.4727891607
3939	0.4727651153
3940	0.4727461151
3941	0.4727181763
3942	0.4726849506
3943	0.4726530259
3944	0.4726282298
3945	0.4725953302
3946	0.4725798398
3947	0.4725457158
3948	0.4725241644
3949	0.4724926937
3950	0.4724732563
3951	0.4724521413
3952	0.4724279081
3953	0.4723971622
3954	0.4723752599
3955	0.4723438025
3956	0.4723239622
3957	0.4722929204
3958	0.4722590197
3959	0.4722261873
3960	0.4721967246
3961	0.4721741721
3962	0.4721499621
3963	0.4721159046
3964	0.4720923796
3965	0.472071575
3966	0.4720496958
3967	0.4720200171
3968	0.472002573
3969	0.4719690042
3970	0.4719490074
3971	0.4719160408
3972	0.4718921151
3973	0.4718602651
3974	0.4718357278
3975	0.4718124379
3976	0.4717796683
3977	0.4717441266
3978	0.471711417
3979	0.4716802568
3980	0.4716464006
3981	0.4716180599
3982	0.4715850419
3983	0.4715554998
3984	0.4715253359
3985	0.4714932505
3986	0.4714614611
3987	0.4714378281
3988	0.4714118163
3989	0.4713862557
3990	0.4713632782
3991	0.4713356934
3992	0.4713067169
3993	0.471285436
3994	0.471251947
3995	0.471218384
3996	0.471197758
3997	0.4711810672
3998	0.4711614565
3999	0.4711416028
4000	0.4711096896
4001	0.4710725931
4002	0.471045505
4003	0.4710291379
4004	0.47099807
4005	0.4709710147
4006	0.4709404095
4007	0.470908011
4008	0.4708836527
4009	0.4708482713
4010	0.4708221988
4011	0.4708069989
4012	0.4707744985
4013	0.4707496326
4014	0.4707246084
4015	0.4706910359
4016	0.4706578222
4017	0.4706235873
4018	0.4706045229
4019	0.4705709751
4020	0.4705464734
4021	0.4705275828
4022	0.4705089667
4023	0.4704855584
4024	0.4704623372
4025	0.4704299163
4026	0.4704079229
4027	0.4703842302
4028	0.4703546635
4029	0.4703323099
4030	0.4702995859
4031	0.4702726972
4032	0.4702403107
4033	0.4702185903
4034	0.4701932625
4035	0.4701600587
4036	0.4701268643
4037	0.4700999237
4038	0.4700671799
4039	0.4700362714
4040	0.4700033562
4041	0.4699809641
4042	0.4699611786
4043	0.4699364395
4044	0.4699027504
4045	0.4698793478
4046	0.4698449751
4047	0.4698137705
4048	0.4697806968
4049	0.4697471742
4050	0.4697119446
4051	0.4696776328
4052	0.4696442056
4053	0.4696133117
4054	0.4695785399
4055	0.469552002
4056	0.4695218322
4057	0.4694931963
4058	0.4694628569
4059	0.4694335682
4060	0.4694005821
4061	0.4693738423
4062	0.4693443066
4063	0.4693192674
4064	0.4693012854
4065	0.4692714837
4066	0.4692379639
4067	0.4692067942
4068	0.4691761602
4069	0.4691463275
4070	0.4691313057
4071	0.4691069781
4072	0.4690880516
4073	0.4690638536
4074	0.4690381696
4075	0.4690163241
4076	0.4689920006
4077	0.4689688001
4078	0.4689526863
4079	0.468928691
4080	0.4688957536
4081	0.4688648762
4082	0.4688339255
4083	0.4688142791
4084	0.4687830419
4085	0.4687540007
4086	0.4687198174
4087	0.4687010562
4088	0.4686666273
4089	0.4686549462
4090	0.4686235495
4091	0.4685916918
4092	0.4685583047
4093	0.4685247857
4094	0.468503782
4095	0.4684718246
4096	0.4684448892
4097	0.4684258008
4098	0.468395165
4099	0.4683602298
4100	0.4683275041
4101	0.4682991274
4102	0.4682749149
4103	0.4682519704
4104	0.4682194853
4105	0.4681886098
4106	0.4681549911
4107	0.4681338325
4108	0.4681158806
4109	0.4680857659
4110	0.468051829
4111	0.4680317031
4112	0.4680156207
4113	0.4679899461
4114	0.4679585553
4115	0.467935883
4116	0.467921967
4117	0.4678929997
4118	0.467862199
4119	0.4678369227
4120	0.4678119582
4121	0.4677863459
4122	0.4677694589
4123	0.4677354207
4124	0.4677171994
4125	0.4676832942
4126	0.4676600178
4127	0.467639332
4128	0.467616548
4129	0.4675796655
4130	0.4675479756
4131	0.4675177989
4132	0.4674867313
4133	0.4674604322
4134	0.4674260308
4135	0.4673997007
4136	0.4673663351
4137	0.4673332262
4138	0.4673098624
4139	0.4672748364
4140	0.4672416698
4141	0.4672105752
4142	0.4671783221
4143	0.4671636484
4144	0.4671298234
4145	0.4670954649
4146	0.4670723066
4147	0.4670384589
4148	0.4670223159
4149	0.4669999509
4150	0.4669756958
4151	0.4669436151
4152	0.4669140987
4153	0.4668842463
4154	0.4668638259
4155	0.4668513818
4156	0.4668344878
4157	0.4668098161
4158	0.4667855397
4159	0.4667641487
4160	0.4667487382
4161	0.4667144405
4162	0.4666893021
4163	0.4666566762
4164	0.466631615
4165	0.466599363
4166	0.4665732406
4167	0.4665414436
4168	0.4665106431
4169	0.4664761173
4170	0.4664545619
4171	0.4664223762
4172	0.4663985012
4173	0.4663700158
4174	0.4663380966
4175	0.4663159401
4176	0.4662841934
4177	0.4662560444
4178	0.4662304009
4179	0.4661957114
4180	0.4661654078
4181	0.4661403612
4182	0.4661178895
4183	0.4660952553
4184	0.4660764532
4185	0.4660452969
4186	0.466014028
4187	0.4659940032
4188	0.4659730215
4189	0.4659496624
4190	0.4659160213
4191	0.4658936991
4192	0.4658612037
4193	0.4658409653
4194	0.4658082121
4195	0.465777861
4196	0.4657520769
4197	0.4657189163
4198	0.4656990916
4199	0.4656803083
4200	0.4656630786
4201	0.4656295093
4202	0.4655970528
4203	0.4655724279
4204	0.4655400051
4205	0.4655082233
4206	0.465487995
4207	0.465473297
4208	0.465442252
4209	0.4654172829
4210	0.4653859514
4211	0.4653716075
4212	0.4653514612
4213	0.4653190055
4214	0.4653033864
4215	0.4652768649
4216	0.4652430088
4217	0.4652110828
4218	0.4651872073
4219	0.465154474
4220	0.4651312931
4221	0.4650955136
4222	0.4650652255
4223	0.4650461963
4224	0.4650145752
4225	0.4649882698
4226	0.4649540797
4227	0.4649320674
4228	0.4649138712
4229	0.4648995154
4230	0.4648689198
4231	0.4648516109
4232	0.4648335797
4233	0.4648046255
4234	0.464774257
4235	0.4647403287
4236	0.4647189376
4237	0.4646991813
4238	0.4646755988
4239	0.4646413303
4240	0.4646090332
4241	0.4645877443
4242	0.4645541843
4243	0.4645389983
4244	0.4645143675
4245	0.4644998358
4246	0.4644695916
4247	0.4644517698
4248	0.4644189257
4249	0.4643946696
4250	0.4643715371
4251	0.464347523
4252	0.4643137248
4253	0.4642894273
4254	0.4642581062
4255	0.4642461971
4256	0.4642153471
4257	0.4641924854
4258	0.4641679548
4259	0.4641345687
4260	0.464111806
4261	0.4640853822
4262	0.4640520923
4263	0.4640312247
4264	0.4640155656
4265	0.4639848466
4266	0.4639657803
4267	0.4639328073
4268	0.4639031163
4269	0.4638818855
4270	0.4638510059
4271	0.4638271242
4272	0.4638085876
4273	0.4637845682
4274	0.4637528123
4275	0.4637285751
4276	0.4636968495
4277	0.4636641284
4278	0.4636439563
4279	0.4636109588
4280	0.4635794908
4281	0.4635519041
4282	0.4635217426
4283	0.4634963496
4284	0.4634733942
4285	0.4634429561
4286	0.4634271757
4287	0.4633936555
4288	0.463364349
4289	0.4633381285
4290	0.4633151134
4291	0.463282048
4292	0.4632522921
4293	0.4632178778
4294	0.4631841907
4295	0.463153879
4296	0.4631213559
4297	0.463089907
4298	0.4630592119
4299	0.4630294629
4300	0.4630024908
4301	0.4629794765
4302	0.4629592252
4303	0.4629414155
4304	0.4629286439
4305	0.4629060297
4306	0.4628909178
4307	0.4628663513
4308	0.4628350804
4309	0.4628050835
4310	0.4627829488
4311	0.4627520865
4312	0.4627292445
4313	0.4626966325
4314	0.4626655197
4315	0.462651262
4316	0.4626278025
4317	0.4626091045
4318	0.4625885724
4319	0.4625580469
4320	0.4625451571
4321	0.4625147098
4322	0.4624824314
4323	0.4624588747
4324	0.4624291495
4325	0.4624096609
4326	0.4623827741
4327	0.4623643498
4328	0.4623396538
4329	0.4623187854
4330	0.4622897995
4331	0.4622699361
4332	0.4622382475
4333	0.4622150011
4334	0.4621922586
4335	0.4621613908
4336	0.4621384971
4337	0.4621125546
